ano,quantidade_vinculos_ativos,cep,bairros_fortaleza
2019,25,60416020,0039
2019,4,60410790,0070
2019,8,60180410,0067
2019,1,60833450,0018
2019,2,60520220,0041
2019,5,60732790,0014
2019,2,60520110,0015
2019,2,60851180,0005
2019,1,60831271,0043
2019,1,60420070,0070
2019,7,60720001,0069
2019,2,60175210,0066
2019,3,60160240,0066
2019,20,60310002,0006
2019,4,60175220,0066
2019,23,60762840,0055
2019,1,60510290,0035
2019,2,60525450,0035
2019,5,60741010,0064
2019,1,60430160,0063
2019,30,60741000,0064
2019,2,60710700,0045
2019,3,60355000,0006
2019,1,60864311,0017
2019,21,60165050,0060
2019,5,60326080,0049
2019,17,60320510,0068
2019,4,60181160,0052
2019,1,60851180,0005
2019,1,60721110,0069
2019,13,60510461,0059
2019,8,60410360,0013
2019,5,60320380,0068
2019,16,60710430,0045
2019,3,60320000,0006
2019,1,60165120,0060
2019,12,60520600,0035
2019,24,60335190,0006
2019,1,60175552,0052
2019,7,60415580,0039
2019,16,60764220,0044
2019,1,60440560,0059
2019,1,60335050,0025
2019,13,60325000,0031
2019,46,60110300,0060
2019,2,60850210,0005
2019,2,60326010,0049
2019,5,60410620,0070
2019,152,60830640,0002
2019,22,60764310,0044
2019,15,60540510,0014
2019,7,60510040,0035
2019,2,60763730,0024
2019,1,60822260,0018
2019,16,60325210,0049
2019,7,60510290,0035
2019,5,60713560,0044
2019,1,60510290,0035
2019,3,60864311,0017
2019,12,60175100,0066
2019,1,60442801,0027
2019,1,60183700,0009
2019,4,60430660,0063
2019,2,60325580,0049
2019,6,60175270,0052
2019,1,60175090,0052
2019,12,60165120,0060
2019,32,60175550,0052
2019,3,60180630,0067
2019,6,60822360,0018
2019,5,60764780,0044
2019,1,60520220,0041
2019,1,60851220,0005
2019,1,60541620,0015
2019,4,60822180,0018
2019,5,60510290,0035
2019,3,60525570,0035
2019,38,60850720,0005
2019,1,60732290,0014
2019,6,60521010,0035
2019,4,60731400,0056
2019,33,60175570,0052
2019,3,60545210,0014
2019,1,60165120,0060
2019,2,60741600,0064
2019,8,60325590,0049
2019,6,60850530,0005
2019,2,60730080,0069
2019,4,60425810,0026
2019,1,60764250,0044
2019,2,60410770,0070
2019,8,60741370,0064
2019,8,60430140,0063
2019,2,60455440,0063
2019,2,60525220,0035
2019,20,60325000,0031
2019,1,60441720,0011
2019,3,60410340,0013
2019,4,60160240,0066
2019,1,60416030,0039
2019,1,60732548,0014
2019,3,60511640,0059
2019,1,60325005,0031
2019,8,60820160,0062
2019,7,60442610,0011
2019,5,60732544,0014
2019,2,60711140,0045
2019,7,60442470,0011
2019,3,60335480,0025
2019,3,60441330,0027
2019,1,60182160,0067
2019,1,60525150,0035
2019,2,60851150,0005
2019,3,60010100,0051
2019,1,60742170,0064
2019,3,60182130,0067
2019,6,60181481,0009
2019,16,60710480,0045
2019,1,60175580,0052
2019,5,60110300,0060
2019,5,60763430,0024
2019,1,60325490,0049
2019,1,60734520,0056
2019,1,60732640,0014
2019,12,60336010,0006
2019,11,60534170,0033
2019,4,60010000,0051
2019,2,60150180,0066
2019,29,60165120,0060
2019,8,60182420,0009
2019,7,60335560,0006
2019,18,60850430,0005
2019,50,60832400,0002
2019,1,60440570,0059
2019,266,60175120,0052
2019,3,60325000,0031
2019,2,60831410,0043
2019,1,60741280,0064
2019,1,60832410,0043
2019,2,60182010,0067
2019,3,60713200,0044
2019,1,60160240,0066
2019,14,60010000,0051
2019,1,60425810,0026
2019,2,60545360,0015
2019,19,60832440,0043
2019,2,60336190,0006
2019,1,60416000,0039
2019,22,60165120,0060
2019,16,60336210,0006
2019,22,60326220,0049
2019,9,60864240,0017
2019,2,60534770,0033
2019,4,60181830,0067
2019,1,60175170,0066
2019,4,60540680,0014
2019,1,60165050,0060
2019,3,60325000,0031
2019,23,60430690,0063
2019,4,60511400,0059
2019,3,60831510,0043
2019,2,60741560,0064
2019,4,60831350,0043
2019,1,60010040,0051
2019,111,60540050,0014
2019,1,60182250,0067
2019,3,60763640,0024
2019,10,60720001,0069
2019,1,60511080,0059
2019,121,60450230,0057
2019,1,60851490,0005
2019,1,60711050,0045
2019,2,60741250,0064
2019,3,60831160,0043
2019,6,60534210,0034
2019,5,60320380,0068
2019,5,60165170,0052
2019,9,60336010,0006
2019,2,60335000,0025
2019,1,60831160,0043
2019,1,60534230,0034
2019,3,60165120,0060
2019,1,60015221,0031
2019,19,60860000,0028
2019,1,60831410,0043
2019,8,60060570,0060
2019,3,60320740,0049
2019,4,60546100,0014
2019,6,60325670,0049
2019,5,60540000,0014
2019,3,60763730,0024
2019,3,60010730,0031
2019,3,60713300,0044
2019,40,60832650,0043
2019,1,60410691,0070
2019,3,60710550,0045
2019,1,60741250,0064
2019,5,60732110,0014
2019,1,60325250,0049
2019,1,60741270,0064
2019,11,60182000,0067
2019,1,60731410,0056
2019,14,60710760,0045
2019,1,60763430,0024
2019,9,60710480,0045
2019,21,60440530,0059
2019,52,60763540,0024
2019,1,60182010,0067
2019,2,60764000,0044
2019,75,60355050,0006
2019,62,60441650,0027
2019,2,60015221,0031
2019,10,60533671,0033
2019,1,60175210,0066
2019,2,60425290,0013
2019,2,60450170,0057
2019,5,60425290,0013
2019,2,60534230,0034
2019,5,60110300,0060
2019,31,60822240,0018
2019,55,60540810,0014
2019,3,60430140,0063
2019,17,60540050,0014
2019,5,60182340,0009
2019,7,60741600,0064
2019,6,60710780,0045
2019,2,60160270,0066
2019,1,60510050,0041
2019,6,60850690,0005
2019,6,60831080,0043
2019,1,60416030,0039
2019,1,60540440,0014
2019,11,60541420,0015
2019,6,60182350,0009
2019,1,60540440,0014
2019,6,60713180,0044
2019,1,60175390,0052
2019,5,60730120,0069
2019,1,60510290,0035
2019,3,60350550,0049
2019,4,60831350,0043
2019,3,60442440,0011
2019,2,60763470,0024
2019,1,60832710,0043
2019,2,60355660,0016
2019,2,60510480,0035
2019,10,60060320,0060
2019,1,60337310,0025
2019,9,60831600,0043
2019,9,60520470,0035
2019,14,60741110,0064
2019,1,60510541,0059
2019,9,60860150,0028
2019,13,60831310,0002
2019,10,60310002,0006
2019,1,60165082,0052
2019,1,60763640,0024
2019,4,60510461,0059
2019,7,60175210,0066
2019,1,60335360,0006
2019,3,60165140,0052
2019,14,60425010,0013
2019,1,60534090,0034
2019,8,60864400,0017
2019,4,60325000,0031
2019,14,60850130,0005
2019,3,60710700,0045
2019,9,60110300,0060
2019,3,60850510,0005
2019,1,60430050,0063
2019,7,60160240,0066
2019,3,60730230,0056
2019,1,60763780,0044
2019,8,60763730,0024
2019,7,60325490,0049
2019,3,60543360,0015
2019,1,60833020,0043
2019,66,60336010,0006
2019,35,60430690,0063
2019,3,60440110,0027
2019,2,60184200,0067
2019,264,60010000,0051
2019,2,60545280,0034
2019,12,60181770,0067
2019,4,60011110,0031
2019,9,60416220,0013
2019,6,60335000,0025
2019,1,60822270,0018
2019,1,60150180,0066
2019,11,60450340,0057
2019,6,60525540,0035
2019,67,60510290,0035
2019,7,60822180,0018
2019,1,60320540,0068
2019,1,60325440,0049
2019,7,60864190,0017
2019,3,60763730,0024
2019,1,60510030,0035
2019,17,60534510,0033
2019,2,60335360,0006
2019,1,60010000,0051
2019,2,60337210,0025
2019,1,60325000,0031
2019,1,60713330,0044
2019,1,60410630,0070
2019,1,60510290,0035
2019,7,60851220,0005
2019,1,60182410,0009
2019,11,60526340,0035
2019,5,60175210,0066
2019,6,60864260,0017
2019,1,60713200,0044
2019,3,60180650,0067
2019,8,60731390,0056
2019,17,60420130,0070
2019,3,60540170,0014
2019,7,60325210,0049
2019,1,60763570,0024
2019,7,60325700,0049
2019,36,60325730,0049
2019,2,60534170,0033
2019,2,60181830,0067
2019,3,60510290,0035
2019,1,60180160,0067
2019,5,60440560,0059
2019,3,60731340,0056
2019,3,60416020,0039
2019,22,60430050,0063
2019,8,60860240,0028
2019,3,60764720,0044
2019,11,60175440,0052
2019,1,60430270,0063
2019,6,60355290,0006
2019,9,60425220,0039
2019,8,60410770,0070
2019,1,60410330,0013
2019,19,60833020,0043
2019,4,60761380,0036
2019,1,60430180,0063
2019,12,60545450,0015
2019,5,60336200,0006
2019,1,60534130,0033
2019,2,60325000,0031
2019,1,60180480,0067
2019,1,60336010,0006
2019,1,60763450,0024
2019,28,60060220,0060
2019,6,60420090,0070
2019,8,60336430,0025
2019,5,60721110,0069
2019,4,60335060,0025
2019,3,60732070,0056
2019,1,60165050,0060
2019,73,60015190,0031
2019,1,60851150,0005
2019,3,60711050,0045
2019,2,60545350,0015
2019,1,60713500,0069
2019,1,60335000,0025
2019,2,60713480,0069
2019,1,60820450,0062
2019,1,60730230,0056
2019,20,60440530,0059
2019,5,60764220,0044
2019,7,60741010,0064
2019,2,60710480,0045
2019,1,60410760,0070
2019,2,60430140,0063
2019,14,60426090,0026
2019,4,60450180,0057
2019,2,60831500,0043
2019,2,60175210,0066
2019,1,60450120,0057
2019,1,60441280,0027
2019,16,60325000,0031
2019,6,60730120,0069
2019,7,60060240,0060
2019,15,60525570,0035
2019,1,60850150,0005
2019,4,60325005,0031
2019,2,60441610,0027
2019,1,60430230,0063
2019,5,60822210,0018
2019,6,60165120,0060
2019,8,60182350,0009
2019,4,60510290,0035
2019,10,60512000,0059
2019,17,60060570,0060
2019,3,60325440,0049
2019,1,60182540,0009
2019,1,60822270,0018
2019,25,60335480,0025
2019,4,60450360,0057
2019,249,60442610,0011
2019,7,60822170,0018
2019,4,60442801,0027
2019,9,60741410,0064
2019,21,60425290,0013
2019,3,60320280,0068
2019,2,60820000,0062
2019,2,60110300,0060
2019,1,60335000,0025
2019,41,60540050,0014
2019,6,60010040,0051
2019,1,60764020,0044
2019,5,60831370,0043
2019,1,60410000,0039
2019,2,60540230,0014
2019,4,60822180,0018
2019,26,60510350,0035
2019,1,60160240,0066
2019,1,60182160,0067
2019,2,60416480,0013
2019,4,60764020,0044
2019,10,60325220,0049
2019,4,60720820,0015
2019,3,60860000,0028
2019,23,60450360,0057
2019,1,60442350,0027
2019,2,60110300,0060
2019,2,60720820,0015
2019,5,60416510,0013
2019,1,60763540,0024
2019,3,60765520,0004
2019,2,60325450,0049
2019,8,60763650,0024
2019,1,60831370,0043
2019,3,60335770,0006
2019,2,60440140,0027
2019,1,60510160,0035
2019,3,60822240,0018
2019,1,60416020,0039
2019,8,60335480,0025
2019,1,60441410,0011
2019,1,60822180,0018
2019,3,60320350,0068
2019,1,60011170,0031
2019,40,60410760,0070
2019,4,60851000,0005
2019,19,60860100,0028
2019,2,60355250,0006
2019,9,60325000,0031
2019,2,60165082,0052
2019,9,60325130,0049
2019,53,60836050,0043
2019,8,60165170,0052
2019,6,60325440,0049
2019,4,60511490,0059
2019,9,60440120,0027
2019,3,60765040,0044
2019,1,60510640,0035
2019,6,60732546,0014
2019,26,60510290,0035
2019,1,60764320,0044
2019,8,60820140,0062
2019,6,60851490,0005
2019,5,60160130,0066
2019,7,60860110,0028
2019,29,60851170,0005
2019,3,60520210,0041
2019,53,60831370,0043
2019,3,60831270,0043
2019,1,60455580,0007
2019,4,60180570,0067
2019,1,60165050,0060
2019,52,60540440,0014
2019,4,60060220,0060
2019,1,60763778,0044
2019,7,60335480,0025
2019,7,60416030,0039
2019,1,60545350,0015
2019,5,60741600,0064
2019,33,60326220,0049
2019,1,60182370,0009
2019,3,60175210,0066
2019,1,60526400,0033
2019,5,60734630,0056
2019,2,60060320,0060
2019,25,60010000,0051
2019,4,60165120,0060
2019,1,60743410,0064
2019,1,60761320,0036
2019,76,60180470,0067
2019,2,60822180,0018
2019,1,60742780,0064
2019,4,60325005,0031
2019,2,60416510,0013
2019,2,60416030,0039
2019,1,60450360,0057
2019,3,60860150,0028
2019,1,60534640,0034
2019,6,60831410,0043
2019,3,60430050,0063
2019,2,60542160,0015
2019,80,60851190,0005
2019,9,60430150,0063
2019,1,60011060,0031
2019,8,60831600,0043
2019,6,60165120,0060
2019,5,60713200,0044
2019,1,60833490,0002
2019,2,60011110,0031
2019,10,60015221,0031
2019,7,60762780,0044
2019,3,60455490,0007
2019,1,60850810,0005
2019,2,60850720,0005
2019,1,60455620,0007
2019,27,60356340,0016
2019,4,60175130,0052
2019,1,60864300,0017
2019,4,60325220,0049
2019,10,60325000,0031
2019,4,60526380,0035
2019,2,60534090,0034
2019,1,60534280,0033
2019,1,60455440,0063
2019,13,60511480,0059
2019,1,60355770,0006
2019,48,60010000,0051
2019,7,60510290,0035
2019,11,60165082,0052
2019,7,60711050,0045
2019,6,60325000,0031
2019,3,60415390,0005
2019,17,60864311,0017
2019,4,60510410,0035
2019,2,60511080,0059
2019,1,60442100,0011
2019,4,60510350,0035
2019,4,60455660,0007
2019,2,60850490,0005
2019,12,60416200,0013
2019,11,60534510,0033
2019,4,60763460,0024
2019,11,60534130,0033
2019,103,60764020,0044
2019,19,60355000,0006
2019,2,60356130,0016
2019,1,60730120,0069
2019,2,60534090,0034
2019,1,60336430,0025
2019,2,60763450,0024
2019,4,60526720,0033
2019,54,60831670,0043
2019,1,60541790,0015
2019,5,60182260,0009
2019,6,60355260,0006
2019,7,60510290,0035
2019,4,60335050,0025
2019,2,60525580,0035
2019,1,60534130,0033
2019,7,60510290,0035
2019,1,60822180,0018
2019,1,60442060,0011
2019,1,60713330,0044
2019,1,60763430,0024
2019,1,60860370,0028
2019,3,60160320,0066
2019,59,60440780,0027
2019,1,60510290,0035
2019,10,60180320,0067
2019,2,60520220,0041
2019,5,60711050,0045
2019,112,60165082,0052
2019,11,60860540,0028
2019,4,60763730,0024
2019,1,60441690,0011
2019,10,60540050,0014
2019,1,60831600,0043
2019,4,60851170,0005
2019,12,60741200,0064
2019,2,60510290,0035
2019,1,60763840,0044
2019,1,60820200,0062
2019,2,60182470,0009
2019,16,60415560,0039
2019,4,60015221,0031
2019,11,60763710,0044
2019,5,60416000,0039
2019,9,60312140,0025
2019,12,60832400,0002
2019,1,60441000,0011
2019,19,60335110,0006
2019,2,60860150,0028
2019,5,60822180,0018
2019,1,60410780,0070
2019,1,60325000,0031
2019,7,60710490,0045
2019,36,60430560,0063
2019,3,60713240,0044
2019,13,60160240,0066
2019,1,60175480,0052
2019,1,60416420,0013
2019,2,60182040,0067
2019,6,60175230,0052
2019,7,60763730,0024
2019,1,60335480,0025
2019,3,60534050,0034
2019,1,60763590,0024
2019,5,60175100,0066
2019,1,60312280,0025
2019,1,60711050,0045
2019,1,60511700,0059
2019,7,60165082,0052
2019,3,60740260,0064
2019,2,60732380,0014
2019,2,60510290,0035
2019,10,60540340,0014
2019,4,60430160,0063
2019,8,60180410,0067
2019,7,60526640,0033
2019,8,60320640,0068
2019,5,60860510,0028
2019,11,60831271,0043
2019,7,60713240,0044
2019,36,60510290,0035
2019,17,60010000,0051
2019,1,60864311,0017
2019,5,60416200,0013
2019,4,60450360,0057
2019,4,60822180,0018
2019,4,60510290,0035
2019,219,60175230,0052
2019,1,60540140,0014
2019,3,60336100,0006
2019,9,60440550,0059
2019,24,60355050,0006
2019,2,60182470,0009
2019,1,60320360,0068
2019,6,60335480,0025
2019,1,60337430,0025
2019,3,60710780,0045
2019,7,60763460,0024
2019,272,60831370,0043
2019,2,60864410,0017
2019,9,60325000,0031
2019,7,60165120,0060
2019,1,60713240,0044
2019,1,60534650,0034
2019,1,60534280,0033
2019,4,60534050,0034
2019,1,60831370,0043
2019,1,60525570,0035
2019,4,60356400,0016
2019,8,60526720,0033
2019,1,60455580,0007
2019,6,60325005,0031
2019,1,60410691,0070
2019,13,60741600,0064
2019,12,60356530,0016
2019,2,60713300,0044
2019,22,60165082,0052
2019,20,60160130,0066
2019,4,60182280,0009
2019,15,60510290,0035
2019,4,60335000,0025
2019,1,60430160,0063
2019,5,60410320,0013
2019,3,60534090,0034
2019,1,60761290,0036
2019,1,60820360,0062
2019,2,60326170,0049
2019,4,60741250,0064
2019,1,60731050,0056
2019,1,60010000,0051
2019,2,60864460,0017
2019,1,60831370,0043
2019,3,60510290,0035
2019,1,60831610,0043
2019,5,60510550,0059
2019,2,60325000,0031
2019,6,60325140,0049
2019,2,60831407,0043
2019,5,60763480,0024
2019,66,60165050,0060
2019,1,60763430,0024
2019,1,60182460,0009
2019,3,60060370,0060
2019,2,60510460,0059
2019,1,60822250,0018
2019,1,60820290,0062
2019,1,60160240,0066
2019,2,60335370,0006
2019,4,60831680,0043
2019,50,60742300,0064
2019,4,60455580,0007
2019,1,60510590,0059
2019,35,60335080,0025
2019,1,60833490,0002
2019,1,60713200,0044
2019,42,60540280,0014
2019,1,60450000,0011
2019,4,60416030,0039
2019,5,60762570,0055
2019,3,60832380,0043
2019,1,60860150,0028
2019,1,60183690,0009
2019,6,60450280,0057
2019,1,60730120,0069
2019,4,60440100,0027
2019,1,60525570,0035
2019,1,60710700,0045
2019,1,60520420,0035
2019,6,60060320,0060
2019,1,60511740,0059
2019,10,60160240,0066
2019,4,60743410,0064
2019,10,60534160,0034
2019,20,60180420,0067
2019,1,60430140,0063
2019,5,60710680,0045
2019,1,60511410,0059
2019,2,60110300,0060
2019,6,60520610,0035
2019,11,60534160,0034
2019,2,60175090,0052
2019,1,60510300,0035
2019,1,60860150,0028
2019,3,60510290,0035
2019,5,60335790,0006
2019,4,60335480,0025
2019,3,60430560,0063
2019,2,60860000,0028
2019,1,60425230,0013
2019,1,60010000,0051
2019,1,60831600,0043
2019,8,60540250,0014
2019,3,60420180,0070
2019,18,60545350,0015
2019,5,60336210,0006
2019,4,60440180,0041
2019,6,60730220,0056
2019,1,60545090,0014
2019,7,60325000,0031
2019,52,60831355,0043
2019,1,60335480,0025
2019,93,60763730,0024
2019,10,60543310,0014
2019,175,60764020,0044
2019,2,60355000,0006
2019,6,60741600,0064
2019,4,60350550,0049
2019,1,60860410,0028
2019,2,60545100,0014
2019,1,60175230,0052
2019,2,60710710,0045
2019,10,60710710,0045
2019,1,60325690,0049
2019,15,60831160,0043
2019,1,60455650,0007
2019,8,60713330,0044
2019,2,60416150,0070
2019,7,60355770,0006
2019,118,60864440,0017
2019,1,60160130,0066
2019,6,60831370,0043
2019,2,60165210,0066
2019,4,60010720,0031
2019,2,60175210,0066
2019,3,60335480,0025
2019,1,60325670,0049
2019,1,60534080,0034
2019,2,60416030,0039
2019,2,60721110,0069
2019,1,60540000,0014
2019,2,60730110,0069
2019,3,60543310,0014
2019,19,60526720,0033
2019,2,60864311,0017
2019,3,60541490,0015
2019,9,60120420,0005
2019,1,60110300,0060
2019,1,60442040,0027
2019,1,60525580,0035
2019,6,60425000,0039
2019,4,60540190,0014
2019,5,60356330,0016
2019,1,60181770,0067
2019,1,60710530,0045
2019,12,60764280,0044
2019,1,60860410,0028
2019,3,60534090,0034
2019,28,60832820,0043
2019,10,60165320,0052
2019,3,60336010,0006
2019,1,60763570,0024
2019,25,60832520,0043
2019,1,60416020,0039
2019,25,60534280,0033
2019,1,60534090,0034
2019,138,60822170,0018
2019,2,60410691,0070
2019,20,60833020,0043
2019,2,60511080,0059
2019,11,60010000,0051
2019,5,60541550,0015
2019,1,60730240,0056
2019,3,60763730,0024
2019,2,60416420,0013
2019,6,60534090,0034
2019,5,60526400,0033
2019,1,60835430,0043
2019,10,60440250,0041
2019,3,60730310,0069
2019,1,60540440,0014
2019,43,60010720,0031
2019,1,60822360,0018
2019,3,60325210,0049
2019,1,60350550,0049
2019,3,60337220,0025
2019,18,60430140,0063
2019,5,60761210,0036
2019,3,60441150,0011
2019,333,60320080,0068
2019,9,60763640,0024
2019,8,60010840,0031
2019,1,60764020,0044
2019,6,60416200,0013
2019,2,60165050,0060
2019,244,60864311,0017
2019,1,60356410,0016
2019,2,60110260,0060
2019,1,60335430,0006
2019,9,60741000,0064
2019,4,60822360,0018
2019,11,60860100,0028
2019,1,60734500,0056
2019,2,60713500,0069
2019,5,60545350,0015
2019,5,60741010,0064
2019,10,60741250,0064
2019,141,60833020,0043
2019,2,60822180,0018
2019,5,60831600,0043
2019,2,60741000,0064
2019,1,60864311,0017
2019,1,60165050,0060
2019,1,60325005,0031
2019,18,60520790,0015
2019,3,60416000,0039
2019,9,60730740,0069
2019,1,60763510,0024
2019,1,60713620,0044
2019,10,60851030,0005
2019,13,60175370,0052
2019,1,60831370,0043
2019,4,60730230,0056
2019,1,60312280,0025
2019,1,60441690,0011
2019,59,60741560,0064
2019,2,60763480,0024
2019,14,60160240,0066
2019,1,60540140,0014
2019,1,60864311,0017
2019,9,60732544,0014
2019,1,60710500,0045
2019,94,60337180,0006
2019,6,60763830,0044
2019,125,60832140,0043
2019,1,60822180,0018
2019,4,60545100,0014
2019,4,60541420,0015
2019,3,60335560,0006
2019,1,60355020,0006
2019,1,60336100,0006
2019,2,60851000,0005
2019,3,60710480,0045
2019,12,60540090,0014
2019,4,60850430,0005
2019,20,60820160,0062
2019,6,60864290,0017
2019,3,60510290,0035
2019,1,60120420,0005
2019,2,60335560,0006
2019,2,60175230,0052
2019,28,60763430,0024
2019,1,60325000,0031
2019,1,60320380,0068
2019,6,60526320,0035
2019,5,60410620,0070
2019,2,60820290,0062
2019,2,60764270,0044
2019,2,60525490,0035
2019,9,60730230,0056
2019,1,60410680,0070
2019,1,60356120,0016
2019,6,60510290,0035
2019,39,60325000,0031
2019,3,60440150,0027
2019,6,60060400,0060
2019,12,60180480,0067
2019,3,60713410,0069
2019,4,60763730,0024
2019,5,60180480,0067
2019,3,60441630,0027
2019,2,60182251,0067
2019,7,60850140,0005
2019,2,60430120,0063
2019,12,60165082,0052
2019,23,60521030,0035
2019,1,60416510,0013
2019,1,60822360,0018
2019,17,60851250,0005
2019,1,60416200,0013
2019,1,60510541,0059
2019,1,60540121,0014
2019,2,60182530,0009
2019,3,60180100,0067
2019,2,60320280,0068
2019,185,60534160,0034
2019,96,60534280,0033
2019,1,60425000,0039
2019,1,60741300,0064
2019,3,60410691,0070
2019,4,60713500,0069
2019,2,60832140,0043
2019,314,60864240,0017
2019,3,60864450,0017
2019,2,60831370,0043
2019,2,60510450,0035
2019,7,60534130,0033
2019,2,60864190,0017
2019,4,60325250,0049
2019,3,60425000,0039
2019,2,60763730,0024
2019,4,60360490,0016
2019,8,60713480,0069
2019,2,60325680,0049
2019,24,60520100,0041
2019,1,60832820,0043
2019,1,60540060,0014
2019,9,60510320,0041
2019,6,60732430,0014
2019,3,60511700,0059
2019,9,60831160,0043
2019,2,60312280,0025
2019,1,60822230,0018
2019,2,60851150,0005
2019,1,60420030,0070
2019,1,60325730,0049
2019,8,60430660,0063
2019,31,60355050,0006
2019,8,60850430,0005
2019,2,60416030,0039
2019,10,60336010,0006
2019,4,60534280,0033
2019,11,60534050,0034
2019,1,60732691,0014
2019,2,60534110,0033
2019,1,60336010,0006
2019,3,60511540,0059
2019,1,60430560,0063
2019,1,60183700,0009
2019,1,60850110,0005
2019,2,60430120,0063
2019,1,60542160,0015
2019,1,60730120,0069
2019,8,60425290,0013
2019,2,60440550,0059
2019,2,60165120,0060
2019,5,60711020,0045
2019,5,60165210,0066
2019,1,60710680,0045
2019,12,60160240,0066
2019,5,60711180,0045
2019,8,60355050,0006
